# avg_mej_dyn,avg_mej_disk,avg_rate
3.489474536561907973e-03 3.715308184452987238e-03 4.408677710097327207e+01
2.533858735000400330e-03 1.148974705672378260e-03 2.636244742517627770e+01
7.187476470770550949e-03 2.567817070036956936e-04 1.675523954324279075e+01
1.006120345123184476e-02 2.827541416750729841e-02 1.963090198437513223e+01
1.150245069058544040e-02 4.532032608334957136e-03 3.629869076427871732e+01
6.244716899733659086e-03 6.596405175331325477e-02 2.742055324426157981e+01
6.501170589573712459e-03 9.384011580526230756e-05 2.846023024376547284e+01
7.306900936356017749e-03 2.527700040033256570e-03 1.066498209661114416e+01
8.874492821412780993e-03 2.078742044599403069e-04 6.248182218724382508e+00
3.431339988948805490e-03 5.506561621527034794e-03 1.280875891087568164e+01
4.091056959007937331e-03 4.652100148109031275e-02 8.939811442966108856e+00
5.855422956360458592e-03 2.425491301356677565e-02 3.847997965126630060e+00
9.730216700262970739e-03 1.141879348479093656e-02 1.094351235810376366e+01
5.713587762763014215e-03 2.933931318326571738e-02 2.109844116740607589e+01
8.065384732204756990e-03 9.061565134215042450e-03 1.385933446412218117e+01
6.182454581223290405e-03 1.034307803864815273e-02 1.357713844326457320e+01
9.947627919802747107e-04 1.123281514391784845e-04 5.675432511654745582e+01
3.689181282017233495e-03 2.985079864635697099e-03 1.491514724908146938e+01
5.224567955620474519e-03 3.971278921411215690e-02 8.015503249779810346e+01
8.503918380958038620e-03 2.017965570394870262e-02 3.661302573611193623e+01
2.094639842108135964e-03 8.842253880078263743e-05 1.063701946814801325e+01
9.912734803478307627e-03 7.027347275346949862e-03 5.220972491251328229e+00
5.001837859468793307e-03 3.752613565484050340e-02 6.134864450921286760e+01
4.993374707266096460e-03 2.568996965911000095e-03 6.040923146336560023e+00
1.330799767245021206e-02 4.629295084494019358e-02 8.911167915552880459e+00
5.146545193440213266e-03 1.812768761406724971e-03 4.984610832373765454e+00
2.569770394825869348e-03 3.099378952613699042e-04 4.940707688391338337e+01
4.327545395688511820e-03 1.406109563947198623e-03 8.058808394741800996e+00
1.351692215809192172e-03 2.541367856205701387e-04 4.065131747409355256e+01
4.699081029450565168e-03 3.627717210745249731e-03 2.341504544180860492e+01
1.255353143512398344e-02 1.021683595432629904e-02 2.978987872435856232e+01
1.407913024855840002e-02 9.148436931255310087e-03 1.190416250548908828e+01
9.718831935113411008e-03 1.523220462267050462e-02 1.125375302479183581e+01
1.734715900957171453e-03 1.846998551621421912e-04 4.013726565793739809e+01
1.374574380946220337e-02 3.270348464106466457e-02 1.626244736099566879e+01
8.553223275036539106e-03 4.656793587342653029e-03 7.182597692013199087e+00
1.887194157097254674e-02 2.776797651746458137e-02 4.761052219036059086e+01
8.200256891966189662e-03 2.391168902308658806e-02 9.231720364861605077e+00
8.947394519121186149e-03 6.483205659616657866e-03 1.818417615287966171e+01
9.371258691047037667e-03 3.621630852796826894e-03 1.631301485649999705e+01
8.259759589847070690e-03 5.095659386816902073e-03 1.091705991936490605e+01
1.718781276066139868e-02 1.806835152251425741e-02 3.003358351696459749e+01
8.472062390211814939e-03 3.259689714440893241e-03 1.981266846631238465e+01
3.282475722062881685e-03 3.700430555244408823e-03 5.614946582750728510e+01
1.768440384315810021e-02 1.698643149097765759e-02 6.528450802543835252e+00
8.081071265990695182e-03 1.169915840224316876e-02 1.416289540031089977e+01
1.776600177511257570e-03 1.498016280223312129e-04 2.887996242609375486e+01
2.709350670685322076e-03 3.319450184271242410e-04 3.580555098257438829e+01
8.548969682959022681e-03 1.334509242127521547e-02 2.995931052025716212e+01
8.898642044796590059e-03 1.925332739064102537e-03 2.362691235854699912e+01
9.622630620663567488e-03 6.882585840034097235e-02 8.988037516298156504e+00
8.350016092872145773e-03 9.591073124455925039e-03 2.620066797618898136e+01
9.242880190643445668e-03 9.245665257729172122e-04 2.305916963478809478e+01
1.740401069434817719e-02 2.746250587559763076e-02 1.168393840652671756e+01
1.292337750912277670e-02 2.851674605206057020e-02 9.202975507866995031e+00
4.807843430326236463e-03 7.629084043514309946e-04 5.806459346939868738e+01
1.170762093465141720e-02 1.752783008929125613e-02 1.038639131008353544e+01
1.090314230070603060e-02 1.401343111064040289e-02 8.270266651630198140e+00
1.111239726527544699e-02 9.107344945774659833e-03 2.409242978408045843e+01
3.144219420623396970e-03 1.229868058050913044e-04 1.935475357317802292e+01
1.319754942569332894e-02 1.942562023930266210e-02 1.615035237896744036e+01
5.761600807753729757e-03 1.386923476299221285e-04 3.024918561677298001e+01
4.644752541518209869e-03 3.175739868176002349e-03 2.695868460670098443e+00
9.886889749743702285e-03 5.567497826697462293e-02 1.057446881873919686e+01
9.581975423816183057e-03 1.226881579333751783e-02 4.234372523851574499e+01
7.443018219004781354e-03 7.429846326342386120e-02 1.060974520243758512e+01
1.760930126478360211e-02 5.419770408750072127e-02 3.825630544867753002e+01
2.094640577591282138e-02 6.734128891381443993e-02 2.755565161963343712e+01
1.118468632351177737e-02 1.752297370001847793e-02 5.711745253239131870e+01
2.988477744336240447e-03 3.232572106517937771e-04 9.533060645821329615e+00
3.026846959759308189e-03 5.242894526899713860e-04 1.951296672283233491e+01
8.310206055874137451e-03 6.967179918829725406e-03 3.805047610313627704e+00
6.848748999362721905e-03 1.224968523819452634e-02 1.777518534241757209e+01
3.827422124407092729e-03 2.842535275005521269e-04 3.086398937300143785e+01
2.868243197151721952e-03 2.925397540536585697e-04 1.222748080531389547e+01
1.141889910718040489e-02 2.318902449021539858e-03 6.198343457437079707e+01
4.776741688023063148e-03 6.189238167373779884e-04 2.626565297742444116e+01
9.219060703150273525e-03 8.216370338814404668e-04 1.968510945382466204e+01
1.196127639421170653e-02 1.094367531892012982e-02 1.167711102869819939e+01
6.218756864128609577e-03 1.462901485820543475e-02 2.095688137869146672e+01
1.036501324902520428e-02 2.878937548514476710e-03 2.743207688652906029e+01
2.789139061765583474e-03 5.574538172949265562e-03 9.840682196525195380e+00
9.851895463009635243e-03 1.612093577408216585e-02 2.706926541797432151e+01
2.727487853839103381e-03 1.806732323411332946e-04 1.532651796522703336e+01
5.996401393778304396e-03 4.865699638649655535e-04 3.400023907193422623e+00
1.045222089877432571e-02 4.599795526441514243e-04 2.368235358188939088e+01
1.223680593980133735e-02 2.308602651638722719e-02 1.018405655627915607e+01
8.699478528552209017e-03 3.817069656490886150e-03 6.969681863127399879e+01
8.269371953612401904e-03 1.096701149978562689e-01 8.008003230029194341e+00
5.850449481375401967e-03 8.050803721142297392e-03 1.740745493742489458e+01
9.374794482132150705e-03 2.132932281314480968e-03 3.058150097985428317e+01
3.360978438810292498e-03 2.972618753875616994e-04 1.299725926492396333e+01
2.334765934851428838e-03 1.556678235248889737e-04 1.926351126959622206e+01
4.707889666987950805e-03 5.030330589776505152e-04 7.401749530761975393e+00
1.912857150470342188e-02 1.349827978202641082e-02 1.857749027909492057e+01
1.440187914823429401e-02 2.412428666769467905e-02 8.384480621669990086e+00
1.274661962159510595e-02 5.577138902330841704e-03 1.020026929661567472e+01
7.765779550112333722e-03 9.925580671199159006e-04 2.934445006113248766e+01
3.967132550823274095e-03 1.079013573182380903e-04 1.156057454331706857e+01
8.177851368608031121e-03 1.654998335352294084e-02 1.715078433515130740e+01
5.411686407888732092e-03 1.414807870455174000e-03 1.493540897576009741e+01
4.847730774299518347e-03 2.102810453574572094e-03 1.554720008266635567e+01
6.260482937443182481e-03 2.926894544489988537e-02 1.484746177676269063e+01
2.304416531905415216e-03 1.264371759268124475e-04 5.428732995483429846e+01
3.456273080819802397e-03 2.228246721269919412e-04 3.548068108468752513e+01
1.195558401851427345e-03 3.947317106980652844e-04 8.368983824689124162e+00
3.937898220252245701e-03 7.079452737518288487e-05 2.737068916833809240e+01
6.206676128143798037e-03 3.838723616140105998e-03 1.218440823596263378e+01
3.600939691878325515e-03 3.606804568466377182e-04 1.758116595153479977e+01
1.176219738053966082e-02 8.214458871984176708e-03 2.361354063413308069e+01
4.706630290430983792e-03 7.689027315308212887e-03 3.970348469828460480e+01
2.562117516457876071e-03 5.035003646025720250e-04 4.028966657620997438e+01
9.706864345969838659e-03 2.161879320139051264e-02 5.067943272960656742e+01
2.500170943049151700e-03 2.038194197016737189e-04 7.509209763213678279e+00
5.753600190099017464e-03 6.473370014205625383e-03 1.427349690461118215e+01
4.031624702633943361e-03 3.849100044148818438e-04 2.706348210542009625e+01
4.311641064198119648e-03 3.103317059044684648e-02 2.397923151351088578e+00
1.147777039712219102e-02 1.895192698113199944e-02 5.098217753693399601e+01
9.007002658524082550e-03 1.001592997064108675e-01 6.174655717254049847e+01
1.333364017896794887e-02 3.538292614752952536e-02 1.303645630034499980e+01
1.057990171881778747e-02 3.934145968872272692e-02 1.191966110528642808e+01
9.560247322266251027e-03 4.723992759149338305e-02 1.297555001368738026e+01
1.238020663668353179e-02 2.509843278094703398e-03 1.620189491359610301e+01
1.062798643208208264e-02 1.082249059745995709e-02 4.328723125364935242e+01
3.168383099704952938e-03 1.531112601175280401e-03 1.026372973621566764e+01
1.834271367314649999e-03 2.233833888041485030e-04 3.674608260719608221e+00
1.855844237775577162e-03 3.535416588513361951e-04 2.348609244484761405e+01
4.832184489135807164e-03 1.207650812893769354e-02 1.763401257093221375e+00
9.132145767884338947e-03 7.836833644099349891e-03 8.705004823135981340e+00
5.325073240431252644e-03 1.107999507670273491e-02 1.645851069502776554e+01
1.231436405286536568e-03 8.323181552841171305e-04 5.609806693697777291e+00
2.434034346105039010e-03 2.184659303847386958e-04 5.170608188569840991e+01
1.850944626344952493e-02 2.596549735794586103e-02 3.978322455625384890e+01
4.457070281612057934e-03 5.115803527519344543e-03 4.073427577502481078e+00
5.077249664224363704e-03 9.371591824615934860e-04 5.627508698757927874e+01
1.603672520719983535e-02 4.869656402975765241e-02 3.965111720340583190e+01
1.545980733028660785e-02 1.556072928714710354e-02 1.003970060872529046e+01
4.352658178425787734e-03 2.346119933905026038e-03 1.113374534902532531e+01
3.248996840482543027e-03 3.271307378345796307e-03 6.314829131643534765e+00
4.147376293228247600e-03 5.242242704323278775e-03 4.504685205238258661e+00
9.275500933915539412e-03 3.252398105469637025e-03 5.017704789146971223e+01
1.376873379938503041e-02 4.990429838022069492e-02 3.807739736435441102e+01
1.010130736486986903e-02 2.217545895262237887e-02 8.435023212436330908e+00
2.736284209975628750e-03 2.383079277224269227e-04 7.011309688883578417e+00
1.663533121067624918e-03 3.410239627999001673e-04 2.730690830412216741e+01
1.387545734656367956e-02 3.246166106242724669e-02 2.005817008292097725e+01
1.324306772931569190e-02 5.001572133066917863e-02 5.546140739922880414e+01
1.027700152428235106e-02 2.252875322651750126e-02 1.715048442955711394e+01
1.729742980955344470e-02 3.150504662232375686e-02 1.972707027953218173e+01
5.811681423490457944e-03 5.697933101142194090e-03 3.570915119737781396e+01
1.697353343135863876e-03 8.611291743371845013e-05 3.127137851095582022e+01
4.334587697168087138e-03 7.689265808588630329e-04 2.779946316009757012e+01
6.472584844648486546e-03 6.704338853722214024e-04 2.028709843412994118e+01
5.389932497040227609e-03 8.299787890566396112e-03 5.127038943120279413e+01
9.778847892273571235e-03 6.871284451302286413e-03 2.783554338765339864e+01
1.302734606817062928e-02 2.862140151477634079e-02 1.819693969402278100e+01
3.893064287480062224e-03 2.576536405359689322e-04 3.716547515827525849e+00
7.818569787957271519e-03 8.372511583224226742e-03 1.668891889726346633e+01
5.791486412655789083e-03 2.170676348380540244e-02 9.407237547559963886e+00
8.791308150131824789e-03 5.587516704302010646e-04 3.945633670229619128e+01
4.150479219046731595e-03 3.846524225455513063e-02 8.597697885052461686e+00
7.614470997380352706e-03 1.309012239362022587e-02 3.435746320466431136e+00
1.333189388555987981e-02 2.011183320137259478e-02 2.162682887809307886e+01
6.401777218143071303e-03 3.771879175659288556e-04 3.019004812583110819e+01
8.042366940669686687e-03 4.810103125534619800e-02 4.813063659445268172e+01
6.778853394131271505e-03 5.945234081941055959e-02 4.046205885005298342e+01
9.452334176331716326e-03 1.167620392585737021e-01 4.156875458113141519e+01
9.210632238844504785e-03 1.709648133787831925e-02 1.299801666224552399e+01
1.004493506904803081e-02 2.722912672392979478e-03 3.207577469067342690e+01
1.171734266210629725e-02 6.116181602830650030e-03 1.757164062283969486e+01
1.897032429195161284e-03 4.816130407128215265e-05 4.860401816607588188e+00
1.110391721756247459e-02 1.505307581569477471e-02 6.328418744907231996e+01
7.164884268798431266e-03 3.593250539183036329e-02 2.268220763703912368e+01
5.657391621861332723e-03 7.270020092777999127e-04 3.223207928983984516e+01
5.057495636186517055e-03 2.442601267693748218e-03 1.542204048189027965e+01
8.020232392825567616e-03 4.023059566352400057e-02 1.126581682313605270e+01
7.101791564717166785e-03 5.351332623318056335e-03 2.973771234842901023e+01
8.490289194735380421e-03 1.147780693208729126e-04 1.875257276540749274e+01
7.830019185847119506e-03 4.722513505993291769e-03 3.020896957658123227e+01
1.289473617796243338e-02 1.969199230430653674e-02 9.433200153386259501e+00
8.879945682022985162e-03 1.189322919334249579e-01 3.732178331810312244e+01
9.122146086158314238e-03 1.227505115562782696e-02 1.770038635402237048e+01
1.202851239393983376e-03 7.425459906096402692e-05 2.265029762893233212e+01
1.393738000051899031e-02 2.188889291784353736e-02 2.640155367920463902e+01
3.728123278511880946e-03 5.041717303174476656e-04 1.668676036183812883e+01
9.108207054747356063e-03 6.724495204229621534e-03 2.461179465322285154e+01
8.979065896388567156e-03 2.300895415793837578e-02 1.173334545522128636e+01
6.865230894879078768e-03 7.102639770849787648e-02 5.321851877888369842e+01
5.607433718971766880e-03 5.037327644223234951e-03 3.889361348651656503e+00
4.793049434660408108e-03 4.690153221638780753e-04 2.860556224993532481e+01
8.058221478873910104e-03 7.891523737781167003e-03 2.155343854458666542e+01
8.051797693505157241e-03 1.414623370557021864e-01 1.377083823567597243e+01
5.106120329974742425e-03 2.294847615972907609e-02 3.375555318674651062e+01
1.007851874269239702e-02 9.131280634588814088e-03 1.622597148561844449e+01
1.359732582225520181e-02 6.791245924707622547e-03 4.632131188039199543e+01
8.859057200375174829e-03 3.798368598183120282e-02 3.186528471348895764e+01
5.925044189884291421e-03 6.114008550350042868e-04 1.423766563995148005e+01
2.811307948741703557e-03 1.693461704733707318e-04 8.118446276708954912e+00
1.953245832733862923e-03 2.186826396651356567e-04 1.527243269392133840e+01
5.642937332778983836e-03 3.346811119286915298e-03 1.082644002809281680e+01
8.947657671948223979e-03 4.755137555344166739e-02 1.517549144615417767e+01
8.014964016388213125e-03 6.999987374443192301e-02 1.348659589787542856e+01
3.448198579554087855e-03 8.596232281959558441e-04 5.415353219255097628e+01
4.056753843832859238e-03 9.254087446325992908e-03 1.404068783723498726e+01
9.372223853500949442e-03 2.911623128362776994e-02 1.792737077269844193e+01
6.502860471610795619e-03 7.104078530574207398e-04 3.617948909803822488e+01
3.725792064784737376e-03 8.555192074557505660e-03 9.305332814724307511e+00
8.937425569158718996e-03 5.229237808218158146e-02 1.978269624151866424e+01
1.000265281246290675e-02 1.315125875786840419e-02 6.036891055271341067e+00
7.090191409609656117e-03 7.950958167919969233e-02 2.308610228173428425e+01
6.276267924516252920e-03 2.463195644187370602e-03 1.674483794731867903e+01
8.845631968034809930e-03 2.751922809913074936e-03 1.212365856858864532e+01
1.029504967525288889e-02 1.443768834874454426e-02 1.426876515351315255e+01
